minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,final_3rd_pass,key_pass,corner,big_chance,shot,red,result
31,1,1799.62744141,1840.6036377,1,1,-28,-5,-1,-2,0,1,0,L
32,1,1799.62744141,1840.6036377,1,1,-33,-9,-2,-2,-1,0,0,L
33,1,1799.62744141,1840.6036377,1,1,-34,-5,-2,-2,-1,0,0,L
34,1,1799.62744141,1840.6036377,1,1,-34,-6,-2,-3,-1,0,0,L
35,1,1799.62744141,1840.6036377,1,1,-40,-7,-2,-3,-1,0,0,L
36,1,1799.62744141,1840.6036377,1,1,-32,-6,-2,-4,-1,0,0,L
37,1,1799.62744141,1840.6036377,1,1,-26,-4,-2,-4,-1,0,0,L
38,1,1799.62744141,1840.6036377,1,2,-30,-9,-3,-4,-2,-1,0,L
39,1,1799.62744141,1840.6036377,1,2,-26,-9,-3,-4,-2,-1,0,L
40,1,1799.62744141,1840.6036377,1,2,-20,-9,-3,-4,-2,-1,0,L
41,1,1799.62744141,1840.6036377,1,2,-30,-7,-3,-4,-2,-1,0,L
42,1,1799.62744141,1840.6036377,1,2,-36,-14,-3,-4,-2,-1,0,L
43,1,1799.62744141,1840.6036377,1,2,-44,-17,-4,-4,-2,-2,0,L
44,1,1799.62744141,1840.6036377,1,2,-48,-23,-5,-5,-2,-3,0,L
45,1,1799.62744141,1840.6036377,1,2,-44,-23,-5,-5,-2,-3,0,L
46,1,1799.62744141,1840.6036377,1,2,-56,-32,-5,-5,-2,-3,0,L
47,1,1799.62744141,1840.6036377,1,2,-62,-35,-5,-5,-2,-3,0,L
48,1,1799.62744141,1840.6036377,1,2,-56,-30,-5,-5,-2,-3,0,L
49,1,1799.62744141,1840.6036377,1,2,-54,-29,-5,-4,-2,-3,0,L
45,2,1799.62744141,1840.6036377,1,2,-54,-29,-5,-4,-2,-3,0,L
46,2,1799.62744141,1840.6036377,1,2,-61,-26,-5,-4,-2,-3,0,L
47,2,1799.62744141,1840.6036377,1,2,-61,-26,-5,-4,-2,-3,0,L
48,2,1799.62744141,1840.6036377,1,2,-55,-23,-5,-4,-2,-3,0,L
49,2,1799.62744141,1840.6036377,1,2,-51,-23,-5,-4,-2,-3,0,L
50,2,1799.62744141,1840.6036377,1,2,-33,-17,-5,-4,-2,-3,0,L
51,2,1799.62744141,1840.6036377,1,2,-35,-20,-6,-4,-2,-4,0,L
52,2,1799.62744141,1840.6036377,1,2,-43,-23,-6,-4,-2,-4,0,L
53,2,1799.62744141,1840.6036377,1,2,-45,-27,-7,-5,-2,-5,0,L
54,2,1799.62744141,1840.6036377,1,2,-40,-20,-7,-4,-2,-5,0,L
55,2,1799.62744141,1840.6036377,1,2,-31,-15,-6,-4,-2,-2,0,L
56,2,1799.62744141,1840.6036377,1,2,-28,-10,-6,-3,-2,-2,0,L
57,2,1799.62744141,1840.6036377,1,2,-30,-3,-7,-1,-2,-4,0,L
58,2,1799.62744141,1840.6036377,1,2,-34,-5,-7,-1,-2,-4,0,L
59,2,1799.62744141,1840.6036377,1,2,-34,-5,-7,-1,-2,-4,0,L
60,2,1799.62744141,1840.6036377,1,2,-34,-5,-7,-1,-2,-4,0,L
61,2,1799.62744141,1840.6036377,1,2,-36,-6,-7,-1,-2,-4,0,L
62,2,1799.62744141,1840.6036377,1,2,-34,-6,-7,-1,-2,-4,0,L
63,2,1799.62744141,1840.6036377,1,2,-28,-3,-7,-1,-2,-4,0,L
64,2,1799.62744141,1840.6036377,1,2,-21,4,-7,-1,-2,-4,0,L
65,2,1799.62744141,1840.6036377,1,2,-11,5,-7,-1,-2,-4,0,L
66,2,1799.62744141,1840.6036377,1,2,-11,5,-7,-1,-2,-4,0,L
67,2,1799.62744141,1840.6036377,1,2,-9,4,-7,-1,-2,-4,0,L
68,2,1799.62744141,1840.6036377,1,2,-8,4,-7,-1,-2,-4,0,L
69,2,1799.62744141,1840.6036377,1,2,-5,4,-7,-1,-2,-4,0,L
70,2,1799.62744141,1840.6036377,1,2,1,1,-7,-1,-2,-4,0,L
71,2,1799.62744141,1840.6036377,1,2,5,1,-7,-1,-2,-4,0,L
72,2,1799.62744141,1840.6036377,1,2,9,4,-7,-1,-2,-4,0,L
73,2,1799.62744141,1840.6036377,1,2,4,4,-7,-1,-2,-4,0,L
74,2,1799.62744141,1840.6036377,1,2,11,8,-7,-1,-2,-4,0,L
75,2,1799.62744141,1840.6036377,1,2,17,17,-7,-1,-2,-4,0,L
76,2,1799.62744141,1840.6036377,1,2,36,34,-6,-1,-2,-3,0,L
77,2,1799.62744141,1840.6036377,1,2,36,34,-6,-1,-2,-3,0,L
78,2,1799.62744141,1840.6036377,1,2,36,34,-6,-1,-2,-3,0,L
79,2,1799.62744141,1840.6036377,1,2,43,36,-6,-1,-2,-3,0,L
80,2,1799.62744141,1840.6036377,1,2,43,36,-6,-1,-2,-3,0,L
81,2,1799.62744141,1840.6036377,1,2,44,38,-5,0,-2,-2,0,L
82,2,1799.62744141,1840.6036377,1,2,50,41,-3,0,-2,0,0,L
83,2,1799.62744141,1840.6036377,1,2,53,41,-3,0,-2,0,0,L
84,2,1799.62744141,1840.6036377,1,2,53,41,-3,0,-2,0,0,L
85,2,1799.62744141,1840.6036377,1,2,59,46,-3,1,-2,0,0,L
86,2,1799.62744141,1840.6036377,1,2,59,46,-3,1,-2,0,0,L
87,2,1799.62744141,1840.6036377,1,2,63,49,-3,1,-2,0,0,L
88,2,1799.62744141,1840.6036377,1,2,65,48,-3,1,-2,0,0,L
89,2,1799.62744141,1840.6036377,1,2,82,59,-3,1,-2,0,0,L
90,2,1799.62744141,1840.6036377,1,2,72,56,-3,1,-2,0,0,L
91,2,1799.62744141,1840.6036377,1,2,71,54,-3,1,-2,0,0,L
92,2,1799.62744141,1840.6036377,1,2,71,54,-3,1,-2,0,0,L
93,2,1799.62744141,1840.6036377,1,2,77,55,-3,1,-2,0,0,L
94,2,1799.62744141,1840.6036377,1,2,82,58,-2,1,-2,1,0,L
95,2,1799.62744141,1840.6036377,1,2,79,55,-3,1,-2,0,0,L
96,2,1799.62744141,1840.6036377,1,2,78,53,-4,-1,-2,-2,0,L
97,2,1799.62744141,1840.6036377,1,2,87,56,-3,-1,-2,-1,0,L
98,2,1799.62744141,1840.6036377,1,2,92,56,-3,-1,-2,-1,0,L
99,2,1799.62744141,1840.6036377,1,2,91,54,-3,-1,-2,-1,0,L
100,2,1799.62744141,1840.6036377,1,2,96,55,-3,-1,-2,-1,0,L
101,2,1799.62744141,1840.6036377,1,2,93,55,-3,-1,-2,-1,0,L
102,2,1799.62744141,1840.6036377,1,2,93,55,-3,-1,-2,-1,0,L
