minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,final_3rd_pass,key_pass,corner,big_chance,shot,red,result
27,1,1705.19946289,1816.62255859,0,1,-35,1,-1,-1,0,0,0,L
28,1,1705.19946289,1816.62255859,0,1,-41,0,-1,-1,0,0,0,L
29,1,1705.19946289,1816.62255859,0,1,-41,0,-1,-1,0,0,0,L
30,1,1705.19946289,1816.62255859,0,1,-41,2,-1,-1,0,0,0,L
31,1,1705.19946289,1816.62255859,0,1,-43,4,0,0,0,1,0,L
32,1,1705.19946289,1816.62255859,0,1,-40,8,0,0,0,3,0,L
33,1,1705.19946289,1816.62255859,0,1,-41,10,1,0,0,4,0,L
34,1,1705.19946289,1816.62255859,0,1,-40,12,2,0,0,5,0,L
35,1,1705.19946289,1816.62255859,0,1,-37,16,2,1,0,5,0,L
36,1,1705.19946289,1816.62255859,0,1,-39,15,2,1,0,5,0,L
37,1,1705.19946289,1816.62255859,0,1,-44,9,2,1,0,5,0,L
38,1,1705.19946289,1816.62255859,0,1,-46,8,2,1,0,5,0,L
39,1,1705.19946289,1816.62255859,0,1,-47,10,2,1,0,5,0,L
40,1,1705.19946289,1816.62255859,0,1,-45,9,2,1,0,6,0,L
41,1,1705.19946289,1816.62255859,0,1,-39,11,4,1,1,8,0,L
42,1,1705.19946289,1816.62255859,0,1,-49,9,4,1,1,8,0,L
43,1,1705.19946289,1816.62255859,0,1,-48,8,4,1,1,8,0,L
44,1,1705.19946289,1816.62255859,0,1,-46,5,4,1,1,8,0,L
45,1,1705.19946289,1816.62255859,0,1,-51,7,4,1,1,8,0,L
46,1,1705.19946289,1816.62255859,0,1,-59,7,4,1,1,8,0,L
47,1,1705.19946289,1816.62255859,0,1,-57,10,4,1,1,8,0,L
45,2,1705.19946289,1816.62255859,0,1,-57,10,4,1,1,8,0,L
46,2,1705.19946289,1816.62255859,0,1,-58,15,4,1,1,8,0,L
47,2,1705.19946289,1816.62255859,0,1,-68,13,3,1,1,7,0,L
48,2,1705.19946289,1816.62255859,0,1,-69,14,3,1,1,7,0,L
49,2,1705.19946289,1816.62255859,0,1,-78,13,3,1,1,7,0,L
50,2,1705.19946289,1816.62255859,0,1,-80,11,3,1,1,7,0,L
51,2,1705.19946289,1816.62255859,0,1,-74,12,3,1,1,7,0,L
52,2,1705.19946289,1816.62255859,0,1,-74,12,3,1,1,7,0,L
53,2,1705.19946289,1816.62255859,0,1,-74,12,3,1,1,7,0,L
54,2,1705.19946289,1816.62255859,0,1,-74,12,3,1,1,7,0,L
55,2,1705.19946289,1816.62255859,0,1,-79,11,3,1,1,7,0,L
56,2,1705.19946289,1816.62255859,0,2,-79,11,3,1,1,6,0,L
57,2,1705.19946289,1816.62255859,0,2,-79,13,3,1,1,7,0,L
58,2,1705.19946289,1816.62255859,0,2,-79,17,3,2,1,7,0,L
59,2,1705.19946289,1816.62255859,0,2,-75,17,3,2,1,7,0,L
60,2,1705.19946289,1816.62255859,0,2,-69,22,3,2,1,7,0,L
61,2,1705.19946289,1816.62255859,0,2,-69,24,4,2,1,8,0,L
62,2,1705.19946289,1816.62255859,0,2,-65,24,4,2,1,8,0,L
63,2,1705.19946289,1816.62255859,0,2,-71,16,4,1,1,8,0,L
64,2,1705.19946289,1816.62255859,0,2,-73,13,4,0,1,8,0,L
65,2,1705.19946289,1816.62255859,0,2,-70,12,3,-1,1,7,0,L
66,2,1705.19946289,1816.62255859,0,2,-63,14,3,-1,1,7,0,L
67,2,1705.19946289,1816.62255859,0,2,-52,14,3,-1,1,7,0,L
68,2,1705.19946289,1816.62255859,0,2,-43,16,3,-1,1,7,0,L
69,2,1705.19946289,1816.62255859,0,2,-41,18,3,0,1,8,0,L
70,2,1705.19946289,1816.62255859,0,2,-39,21,3,1,1,8,0,L
71,2,1705.19946289,1816.62255859,0,2,-40,21,2,1,0,7,0,L
72,2,1705.19946289,1816.62255859,0,2,-40,21,2,1,0,7,0,L
73,2,1705.19946289,1816.62255859,0,2,-39,22,2,1,0,7,0,L
74,2,1705.19946289,1816.62255859,0,2,-42,24,2,1,0,7,0,L
75,2,1705.19946289,1816.62255859,0,3,-45,22,1,1,-1,6,0,L
76,2,1705.19946289,1816.62255859,0,3,-44,23,1,1,-1,6,0,L
77,2,1705.19946289,1816.62255859,0,3,-31,24,2,1,-1,7,0,L
78,2,1705.19946289,1816.62255859,0,3,-31,29,2,1,-1,7,0,L
79,2,1705.19946289,1816.62255859,0,3,-23,39,2,1,-1,7,0,L
80,2,1705.19946289,1816.62255859,0,3,-23,45,2,1,-1,7,0,L
81,2,1705.19946289,1816.62255859,0,3,-17,55,2,1,-1,8,0,L
82,2,1705.19946289,1816.62255859,0,3,-19,54,2,1,-1,8,0,L
83,2,1705.19946289,1816.62255859,0,3,-27,43,2,1,-1,8,0,L
84,2,1705.19946289,1816.62255859,0,3,-27,40,2,1,-1,8,0,L
85,2,1705.19946289,1816.62255859,0,3,-24,45,1,1,-1,7,0,L
86,2,1705.19946289,1816.62255859,0,3,-27,46,1,1,-1,7,0,L
87,2,1705.19946289,1816.62255859,0,3,-17,56,1,1,-1,7,0,L
88,2,1705.19946289,1816.62255859,0,3,-12,57,2,1,-1,8,0,L
89,2,1705.19946289,1816.62255859,0,3,-12,53,1,0,-1,7,0,L
90,2,1705.19946289,1816.62255859,0,3,-12,52,1,0,-1,7,0,L
91,2,1705.19946289,1816.62255859,0,3,-15,52,2,0,-1,8,0,L
92,2,1705.19946289,1816.62255859,0,3,-8,51,2,0,-1,8,0,L
93,2,1705.19946289,1816.62255859,0,3,-3,58,3,0,-1,9,0,L
94,2,1705.19946289,1816.62255859,0,3,-1,63,6,1,0,13,0,L
95,2,1705.19946289,1816.62255859,0,3,2,68,6,1,0,13,0,L
96,2,1705.19946289,1816.62255859,0,3,8,73,8,1,0,15,0,L
