minute,half,ht_elo,at_elo,ht_goal,at_goal,pass,final_3rd_pass,key_pass,corner,big_chance,shot,red,result
40,1,1967.7454834,1783.94018555,0,1,40,25,2,0,0,1,0,L
41,1,1967.7454834,1783.94018555,0,1,38,25,2,0,0,1,0,L
42,1,1967.7454834,1783.94018555,0,1,41,24,2,0,0,1,0,L
43,1,1967.7454834,1783.94018555,0,1,40,24,2,0,0,1,0,L
44,1,1967.7454834,1783.94018555,0,1,42,22,2,0,0,1,0,L
45,1,1967.7454834,1783.94018555,0,1,33,16,2,0,0,1,0,L
46,1,1967.7454834,1783.94018555,0,1,33,15,2,-1,0,1,0,L
47,1,1967.7454834,1783.94018555,0,2,34,15,2,-1,0,0,0,L
48,1,1967.7454834,1783.94018555,0,2,42,15,2,-1,0,0,0,L
49,1,1967.7454834,1783.94018555,0,2,49,15,2,-1,0,0,0,L
50,1,1967.7454834,1783.94018555,0,2,56,20,2,0,0,0,0,L
51,1,1967.7454834,1783.94018555,0,2,66,30,2,0,0,0,0,L
52,1,1967.7454834,1783.94018555,0,2,69,35,3,1,1,1,0,L
45,2,1967.7454834,1783.94018555,0,2,68,36,3,1,1,1,0,L
46,2,1967.7454834,1783.94018555,0,2,74,34,3,1,1,1,0,L
47,2,1967.7454834,1783.94018555,0,2,83,33,3,1,1,1,0,L
48,2,1967.7454834,1783.94018555,0,2,100,47,4,1,1,2,0,L
49,2,1967.7454834,1783.94018555,0,2,104,48,4,1,1,2,0,L
50,2,1967.7454834,1783.94018555,0,2,116,48,4,1,1,2,0,L
51,2,1967.7454834,1783.94018555,0,2,126,52,4,1,1,2,0,L
52,2,1967.7454834,1783.94018555,0,2,136,58,4,1,1,2,0,L
53,2,1967.7454834,1783.94018555,0,2,127,57,3,1,1,2,0,L
54,2,1967.7454834,1783.94018555,0,2,127,57,3,1,1,1,0,L
55,2,1967.7454834,1783.94018555,0,2,131,59,3,1,1,1,0,L
56,2,1967.7454834,1783.94018555,0,2,115,55,2,1,1,0,0,L
57,2,1967.7454834,1783.94018555,0,2,119,56,1,1,1,-1,0,L
58,2,1967.7454834,1783.94018555,0,2,111,55,1,1,1,-1,0,L
59,2,1967.7454834,1783.94018555,0,2,101,49,1,1,1,-1,0,L
60,2,1967.7454834,1783.94018555,0,2,105,49,1,1,1,-1,0,L
61,2,1967.7454834,1783.94018555,0,2,109,48,0,1,1,-2,0,L
62,2,1967.7454834,1783.94018555,0,2,111,46,-1,1,1,-3,0,L
63,2,1967.7454834,1783.94018555,0,2,115,49,-1,1,1,-3,0,L
64,2,1967.7454834,1783.94018555,0,2,117,49,-1,1,1,-3,0,L
65,2,1967.7454834,1783.94018555,0,2,122,50,-1,1,1,-3,0,L
66,2,1967.7454834,1783.94018555,0,2,127,53,-1,1,1,-3,0,L
67,2,1967.7454834,1783.94018555,0,2,126,55,-1,1,1,-3,0,L
68,2,1967.7454834,1783.94018555,0,2,138,56,-1,1,1,-3,0,L
69,2,1967.7454834,1783.94018555,0,2,138,57,-1,1,1,-3,0,L
70,2,1967.7454834,1783.94018555,0,2,138,59,-1,3,1,-2,0,L
71,2,1967.7454834,1783.94018555,0,2,138,59,-1,3,1,-2,0,L
72,2,1967.7454834,1783.94018555,0,2,149,59,-1,3,1,-2,0,L
73,2,1967.7454834,1783.94018555,0,2,136,56,-1,3,1,-2,0,L
74,2,1967.7454834,1783.94018555,0,2,137,56,-1,3,1,-2,0,L
75,2,1967.7454834,1783.94018555,0,2,138,55,-1,3,1,-2,0,L
76,2,1967.7454834,1783.94018555,0,2,141,56,0,4,1,-1,0,L
77,2,1967.7454834,1783.94018555,0,2,141,56,0,4,1,-1,0,L
78,2,1967.7454834,1783.94018555,0,2,146,54,0,4,1,-1,0,L
79,2,1967.7454834,1783.94018555,0,2,145,53,1,4,1,0,0,L
80,2,1967.7454834,1783.94018555,0,2,145,52,1,4,1,0,0,L
81,2,1967.7454834,1783.94018555,0,2,148,49,1,4,1,0,0,L
82,2,1967.7454834,1783.94018555,0,2,150,45,1,4,1,0,0,L
83,2,1967.7454834,1783.94018555,0,2,160,55,1,4,1,0,0,L
84,2,1967.7454834,1783.94018555,0,2,166,54,1,4,1,0,0,L
85,2,1967.7454834,1783.94018555,0,2,178,58,2,4,1,1,0,L
86,2,1967.7454834,1783.94018555,0,2,179,60,2,4,1,1,0,L
87,2,1967.7454834,1783.94018555,0,2,183,62,1,5,1,0,0,L
88,2,1967.7454834,1783.94018555,0,2,184,63,1,5,1,0,0,L
89,2,1967.7454834,1783.94018555,0,2,184,64,1,5,1,0,0,L
90,2,1967.7454834,1783.94018555,0,2,193,68,1,5,1,0,0,L
91,2,1967.7454834,1783.94018555,0,2,196,71,1,5,1,0,0,L
92,2,1967.7454834,1783.94018555,0,2,189,72,1,5,1,0,0,L
93,2,1967.7454834,1783.94018555,0,2,189,71,1,4,1,-2,0,L
94,2,1967.7454834,1783.94018555,0,2,192,71,1,4,1,-2,0,L
